4,5-MDNP	CL-20	0	CL-20&4,5-MDNP
RDX	CL-20	0	CL-20&RDX
CE	CL-20	0	CL-20&CE
HNS	CL-20	0	CL-20&HNS
NQ	CL-20	0	CL-20&NQ
D-explosive	CL-20	0	CL-20&D-explosive
3,4-MDNP	CL-20	0	CL-20&3,4-MDNP
NTO	CL-20	0	CL-20&NTO
TNGU	CL-20	0	CL-20&TNGU
PETN	CL-20	0	CL-20&PETN
3,5-DNP	CL-20	0	CL-20&3,5-DNP
DNTF	CL-20	0	CL-20&DNTF
DAAF	CL-20	0	CL-20&DAAF
HMX	TATB	0	TATB&HMX
RDX	TATB	0	TATB&RDX
TNT	TATB	0	TATB&TNT
HMX	DAAF	0	DAAF&HMX
RDX	DAAF	0	DAAF&RDX
TNT	DAAF	0	DAAF&TNT
HMX	LLM-105	0	LLM-105&HMX
RDX	LLM-105	0	LLM-105&RDX
TNT	LLM-105	0	LLM-105&TNT
HMX	FOX-7	0	FOX-7&HMX
RDX	FOX-7	0	FOX-7&RDX
TNT	FOX-7	0	FOX-7&TNT
A4	RDX	0	RDX&A4
DNPP	RDX	0	RDX&DNPP
4-AT	RDX	0	RDX&4-AT
TNAN	RDX	0	RDX&TNAN
TNA	RDX	0	RDX&TNA
4,5-MDNP	RDX	0	RDX&4,5-MDNP
DNTF	RDX	0	RDX&DNTF
NAQ	RDX	0	RDX&NAQ
xylene	RDX	0	RDX&xylene
PNox	RDX	0	RDX&PNox
TNB	RDX	0	RDX&TNB
BL	RDX	0	RDX&BL
A8	RDX	0	RDX&A8
MNO	RDX	0	RDX&MNO
Nap	RDX	0	RDX&Nap
TNT	RDX	0	RDX&TNT
DAF	RDX	0	RDX&DAF
DNDA	RDX	0	RDX&DNDA
CPL	RDX	0	RDX&CPL
AT	RDX	0	RDX&AT
Pyr	RDX	0	RDX&Pyr
TCTNB	RDX	0	RDX&TCTNB
alpha-ABA_1	RDX	0	RDX&alpha-ABA_1
DO	RDX	0	RDX&DO
ATZ	RDX	0	RDX&ATZ
3,5-DNP	RDX	0	RDX&3,5-DNP
AZ1	RDX	0	RDX&AZ1
EDNA	RDX	0	RDX&EDNA
DANA	RDX	0	RDX&DANA
ATNO2	RDX	0	RDX&ATNO2
3-AT	RDX	0	RDX&3-AT
ANAT	RDX	0	RDX&ANAT
TNGU	RDX	0	RDX&TNGU
HNS	RDX	0	RDX&HNS
DNB	RDX	0	RDX&DNB
A7	RDX	0	RDX&A7
PDA	RDX	0	RDX&PDA
DAT	RDX	0	RDX&DAT
CE	RDX	0	RDX&CE
1-BN	RDX	0	RDX&1-BN
CIM	RDX	0	RDX&CIM
NMP	RDX	0	RDX&NMP
BTF	RDX	0	RDX&BTF
DMF	RDX	0	RDX&DMF
PETN	RDX	0	RDX&PETN
MAM	RDX	0	RDX&MAM
TITNB	RDX	0	RDX&TITNB
HMX	RDX	0	RDX&HMX
BTO	RDX	0	RDX&BTO
DNT	RDX	0	RDX&DNT
TZTN	RDX	0	RDX&TZTN
PA	RDX	0	RDX&PA
DMB	RDX	0	RDX&DMB
4,5-MDNI	RDX	0	RDX&4,5-MDNI
Per	RDX	0	RDX&Per
GTA	RDX	0	RDX&GTA
DNP	RDX	0	RDX&DNP
AA_1	RDX	0	RDX&AA_1
2,4-MDNI	RDX	0	RDX&2,4-MDNI
MDNT	RDX	0	RDX&MDNT
1,4-DNI	RDX	0	RDX&1,4-DNI
Py	RDX	0	RDX&Py
AZ2	RDX	0	RDX&AZ2
